id,price,log_price,price_per_person,room_type,property_type,accommodates,bedrooms,beds,bathrooms,n_reviews,review_scores_rating,host_is_superhost,availability_365,minimum_nights,period,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
1180439618201782480,90.0,4.499809670330265,90.0,Entire home/apt,Entire rental unit,1,1.0,3.0,1.0,4,4.5,0.0,289,20,december,Stenico,22182,10858.86620562516,6770.884655725864,0.0,17348.137943446123,365.1369920411438,6992.768854590383,316.1603118883844,290.22695332173515,341.7940817548015,361.96128473792095,2083.6108341987724,2115.8824497124892,46.03858069402168,10.873274356126784
1180478619579747843,169.0,5.1298987149230735,24.142857142857142,Entire home/apt,Entire rental unit,7,3.0,4.0,2.0,1,5.0,0.0,363,1,december,San Giovanni di Fassa-Sèn Jan,22250,109.85520431367586,29222.486475137346,3858.206525483415,44234.95690177615,125.36186313544782,1027.407840293806,294.6210725181963,160.6533350542714,82.27619582658966,272.80263868206623,29529.411184277134,1235.1632531609243,46.42931040743013,11.693046597619508
1180592662470071195,70.0,4.248495242049359,17.5,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,6,4.83,0.0,86,5,december,Comano Terme,22228,11656.77878455981,5042.346943046526,1979.1415867843612,14808.560327822252,154.36227988576596,3798.7918337504157,1689.1215786760758,1289.5979924382202,2509.3871668454663,2526.430634863701,628.7125870548969,3424.1149076340853,46.01384,10.88286
1176504352466818727,275.0,5.616771097666572,137.5,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,1,5.0,1.0,72,1,december,Moena,22118,2309.2992050497633,23708.05284460006,747.3483661078033,38662.192944404334,135.03702665588003,3674.6328599672574,758.4141727876496,316.7350812430618,803.8366093069955,810.3473593829569,26071.5734569193,625.1734906677368,46.3826101,11.6663156
1176524279081561147,277.0,5.6240175061873385,138.5,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,2,5.0,1.0,25,1,december,Moena,22118,2367.937432231254,23736.126238391073,715.979556285756,38684.52642115711,167.90374878222653,3733.038698493091,765.1145660454466,269.5238887138561,806.4065294737577,812.084126327317,26128.32295930104,674.9996506848211,46.38295,11.66573
1176526881748795180,207.0,5.332718793265369,207.0,Private room,Private room in bed and breakfast,1,1.0,1.0,1.0,3,4.33,1.0,80,1,december,Moena,22118,2265.303508399167,23580.176978189465,800.1219672734429,38532.23195337886,17.417113902787484,3653.825082862103,631.6296680998643,306.6084208169211,679.6666317001012,686.7901938991995,26002.45586391778,531.2012274664153,46.38153,11.66565
1176534165621487432,241.0,5.484796933490655,120.5,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,4,5.0,1.0,56,1,december,Moena,22118,2313.597704550543,23773.846180777517,687.2017035099955,38731.75321655702,206.29160337482483,3663.7760808436533,834.312376301525,366.2264856608977,880.1018677522469,886.6476086762395,26089.040387117337,668.1523169961903,46.38312,11.66698
1176537326811786778,258.0,5.552959584921617,129.0,Private room,Private room in bed and breakfast,2,1.0,2.0,1.0,3,4.67,1.0,63,1,december,Moena,22118,2324.221884479694,23748.37663356261,708.1948203152596,38703.20718127167,175.97884720435852,3681.799039437169,798.7807264123416,331.07253394504835,843.5481043503909,849.9039412608179,26093.20527867523,657.2414520572007,46.38295,11.66653
1176586720060017979,175.0,5.1647859739235145,43.75,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,1,5.0,0.0,216,2,december,Riva del Garda,22153,12580.371180417551,165.42621605760536,378.7223158090029,227.85512038157458,267.6948707537088,1400.4469311824616,247.79429378476814,45.38139854769485,130.63450409891934,196.06331700188548,251.25767345850522,250.4704807170714,45.88612,10.838794
1176855464334533463,129.0,4.859812404361672,25.8,Entire home/apt,Entire rental unit,5,3.0,3.0,1.0,21,4.95,1.0,166,2,december,Trento,22205,4453.841111406735,3675.249470635527,511.81734714500345,125.64694978195837,169.88785304460126,5296.7854194921,472.38971805723065,312.79868844655516,377.26707509227674,481.0983663982874,2861.2303997269364,974.2832431253896,46.10871338862778,11.10328485396729
1180957390895783145,198.0,5.288267030694535,99.0,Private room,Private room in rental unit,2,1.0,1.0,1.0,2,4.5,0.0,153,1,december,Trento,22205,743.4093575783518,5737.416949644909,205.9682135583261,215.14393739410775,84.69034716498943,1671.47221434105,192.14891400124375,86.00797385420832,107.97716774902726,148.53920662635494,232.3172045068356,344.7391128435278,46.07359,11.1233
1180997823837486464,90.0,4.499809670330265,30.0,Entire home/apt,Entire condo,3,1.0,2.0,1.0,5,5.0,1.0,267,3,december,Pergine Valsugana,22139,5953.072515461892,2331.617094762068,336.67386770473223,791.3215936287146,333.41720236925505,373.2189512585735,270.68899547084834,125.01360142812659,95.26808589814738,170.00125428284903,0.0,1714.610596547506,46.0590996,11.2407751
1181045365076731947,79.0,4.3694478524670215,39.5,Private room,Private room in rental unit,2,1.0,1.0,1.0,6,4.83,1.0,364,2,december,Trento,22205,466.16763656149305,5857.314528823387,302.41288240443834,534.7678442890182,161.38055805220958,1045.5402265201474,207.66614518649575,21.28470366795093,25.64280310698991,79.02034819693831,72.14474985368946,75.79164014891167,46.0675587,11.1209058
1181077091291309610,137.0,4.919980925828125,34.25,Entire home/apt,Entire home,4,1.0,2.0,1.5,2,5.0,0.0,341,2,december,Arco,22006,13881.01156204401,5080.870595547416,316.0884507224207,6171.00541560057,300.2057110008291,1907.067935142203,327.60761817514896,327.2518623590625,301.4293521833242,452.91096204285606,1752.7230003664565,5020.952095303609,45.91202431171477,10.906685411639389
1181078111449613629,90.0,4.499809670330265,30.0,Entire home/apt,Entire condo,3,1.0,2.0,1.0,8,5.0,1.0,263,3,december,Pergine Valsugana,22139,5960.50831032539,2323.04390617783,325.67683871378256,787.9456617349068,321.5594532612725,362.4689394928486,272.29226108914673,123.43446116044045,83.58063478435766,180.1111934543289,0.6429651630989319,1724.8334838612916,46.0590288732987,11.240657082803342
1176918743327956697,145.0,4.976733742420574,36.25,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,13,4.92,1.0,330,1,december,Lona-Lases,22108,5590.1715450845195,2524.3421241638216,2689.2444751563894,8582.163937417738,64.34790900607864,5402.107204558217,1881.565804390761,77.05639698683483,1900.0916576311408,1814.8894262227534,3020.1860745625863,1960.7960448396789,46.14324060672581,11.219130101944812
1177253450543726122,191.0,5.25227342804663,95.5,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,19,5.0,1.0,175,1,december,Molveno,22120,248.17861938208256,267.7457109618595,5627.428306356811,9914.48291343629,13.103534348467944,2197.418555497552,182.08877057776476,123.0068422275367,199.41836000760682,213.7772568139273,7671.40709765549,8123.184761035293,46.14402605976216,10.968029424548147
1177277911977889001,526.0,6.26530121273771,65.75,Entire home/apt,Entire home,8,3.0,7.0,3.0,1,5.0,0.0,62,5,december,Campitello di Fassa,22036,571.2999368777428,35461.448764017936,1383.997917294395,50597.15893264895,272.9582299020695,2566.338730302789,264.04599363755955,140.05467295966486,198.86495124225303,263.5824325471485,33378.877908031674,404.6973079028829,46.47861,11.73995
1177279359014670688,141.0,4.948759890378168,28.2,Private room,Private room in bed and breakfast,5,1.0,5.0,1.0,3,5.0,0.0,171,1,december,Cinte Tesino,22059,2620.866434556656,9427.695229747284,6203.936719050107,12407.895623073493,3248.0732155654455,4213.965416332354,3377.7148833486212,34.461947144354276,4595.784068107329,5205.5298742122295,12456.699515691063,2663.980941636433,46.11477306626396,11.697807079638691
1177653030649535072,224.0,5.4116460518550396,56.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,1,5.0,0.0,228,3,december,Dimaro Folgarida,22233,2754.0721316814124,8849.40321390865,275.1684670727286,405.85048802030246,29.28218136574532,3154.029918152151,229.26204148640895,59.98033297273387,73.47851305677943,72.4547754815944,7042.501506439741,2950.826789877938,46.32555408804569,10.87466273456812
1178129069389225210,98.0,4.584967478670572,49.0,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,28,4.79,0.0,264,1,december,Castello-Molina di Fiemme,22047,2420.396679763095,17529.8633402296,250.54814954849482,24923.19280486057,247.79029648718245,5886.398286122838,307.0636075217835,62.06836722509376,1014.7793059309972,357.50437275709515,17468.862909594733,2344.5170732348406,46.27881270152628,11.434704017196664
1178171238103157957,110.0,4.700480365792417,12.222222222222221,Entire home/apt,Entire rental unit,9,4.0,7.0,1.0,6,4.83,0.0,188,2,december,Contà,22242,3343.597809857702,6617.706360524067,4296.249148884229,2730.5321606043462,215.02812444521334,1898.4526234037503,323.6115660454194,282.1892474013593,707.2120063340757,1395.0956242360949,1669.1586931814916,3557.6019552885246,46.28408,11.03638
1178200049638784460,384.0,5.950642552587727,64.0,Entire home/apt,Entire vacation home,6,3.0,4.0,1.0,2,5.0,0.0,259,2,december,Giovo,22092,5441.589665096065,5020.64191888821,983.1316488278392,1566.7000119873144,480.7833796522757,4118.208546339472,1087.247458485696,1155.0571493501816,1526.8388777566042,1591.8872584601506,3433.9864557883875,4516.383095999602,46.15481330430619,11.120525421958687
1181078956299546587,157.0,5.056245805348308,157.0,Private room,Private room in rental unit,1,1.0,1.0,1.0,3,4.67,0.0,142,1,december,Trento,22205,626.6225791736375,5675.979540341685,126.50098983658286,170.18820823746697,62.88109820694344,1561.5090454009344,306.41221228380243,176.20964767874918,16.60300944288741,258.8890920351287,265.7267238845673,382.96644119823065,46.07298,11.12207
1181148744645303191,157.0,5.056245805348308,26.166666666666668,Entire home/apt,Entire rental unit,6,3.0,5.0,1.0,11,5.0,0.0,211,3,december,Ledro,22229,14956.022892318875,8102.125094881196,204.76216741878608,8035.813791382636,208.76036119379418,1227.0167341494844,525.4123298971039,181.38255898032594,325.1097386744726,233.83414518433844,8016.960889604399,184.58519195608645,45.8906146,10.7328498
1181670187858429921,136.0,4.912654885736052,34.0,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,7,4.86,0.0,257,1,december,Riva del Garda,22153,12244.434014418888,319.18033011934006,187.388925823688,721.9848818341825,20.486116588430782,2026.3002583702923,205.33080170896395,178.71875725972205,59.816012174026525,186.07126835243326,358.6564239869053,387.1624160359511,45.88572,10.84692
1181685940722409633,570.0,6.345636360828596,95.0,Entire home/apt,Entire rental unit,6,2.0,5.0,1.5,3,5.0,1.0,350,1,december,Primiero San Martino di Castrozza,22245,129.48900467138813,18126.919373437235,9622.578418845467,30980.957412538814,263.3436555683347,3438.032742866276,470.4651969720638,378.3668734357362,334.0473538339954,529.1043392702176,9686.501323337634,10379.906799218354,46.2664,11.79898
1181925542454275416,162.0,5.087596335232384,81.0,Private room,Room in hotel,2,1.0,3.0,1.0,2,5.0,0.0,32,7,december,Peio,22136,1492.5139047065268,20819.625853621805,4533.429784655795,8347.54322656306,67.66663386893839,4872.147133989299,46.03197448160872,1090.6973818471695,511.85875122167346,1065.4231837914838,4727.315908060232,2175.9227158284402,46.3434385,10.7020325
1181957021717281285,85.0,4.442651256490317,21.25,Entire home/apt,Entire condo,4,2.0,2.0,1.0,7,5.0,1.0,59,2,december,Cles,22062,8090.500162926281,13031.066312864337,228.98190673794053,504.3329975317239,313.15931573332045,4033.4217033298123,54.42670762082087,48.03182608094167,99.38680148961274,166.5626779656141,775.4456810387622,3665.162430033258,46.36650789999999,11.033025
1182491788006050415,102.0,4.624972813284271,34.0,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,1,5.0,0.0,98,1,december,Ledro,22229,15527.342449817781,8238.446439578456,342.8623440071463,8135.071121977527,418.80082964725574,939.2679395768815,83.73004545129616,105.0570416215695,44.46661347255102,350.5306229339394,8117.946406004344,400.8102716806299,45.88548,10.73123
1178234578895234562,130.0,4.867534450455582,32.5,Entire home/apt,Entire condo,4,1.0,4.0,1.0,11,5.0,0.0,166,1,december,Borgo d'Anaunia,22252,7332.960118625067,28178.27459222755,3923.88154876518,13856.341432599336,146.46525449203622,898.530740846992,3410.170192971644,222.13024780720087,3860.2320321685543,4861.0923711960195,3893.5204605544536,4713.672499597135,46.48122521276183,11.1400630027939
1188359543057079744,136.0,4.912654885736052,34.0,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,7,4.43,0.0,357,2,december,Terzolas,22195,8402.047382098695,11086.822038165808,197.94395086744564,490.40392770933755,488.8446093129403,490.757969573192,80.49834124645842,110.11053420488246,1532.9543265146488,1613.9602814576588,1477.8023814721932,1345.9902678285928,46.3624675,10.9268525
1182558762390074961,176.0,5.170483995038151,88.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,11,5.0,1.0,213,3,december,Ledro,22229,16242.80780906345,7164.2460950990635,798.6670589466243,7217.755549384666,624.1447743796027,2027.3527394597568,848.2799779395635,611.2554079478361,979.1931834417202,1417.5723156767797,7203.381759026474,1440.9545150606684,45.87848,10.74347
1182559430890232391,206.0,5.327876168789581,103.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,1,4.0,0.0,99,1,december,Predazzo,22147,2601.46501383599,14531.249565235068,197.14271705860682,28924.728602710482,318.5101900953708,3358.0447808396475,540.362798999481,314.7450406414631,283.70939979504703,806.6433467382183,22754.19213285735,880.3113546644142,46.30433,11.60107
1182609594981613540,114.0,4.736198448394496,28.5,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,5,4.6,0.0,75,6,december,Malé,22110,6778.763615025405,10262.053213188588,200.29715458602536,485.4789967228872,289.368947814051,1626.9858563712376,187.57971905412893,99.48878375192295,125.71559152539886,101.15212406483056,3032.880370738485,303.9841284969894,46.35248817949059,10.910980988360594
1182653269545047100,60.0,4.0943445622221,30.0,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,2,4.0,0.0,2,2,december,Trento,22205,2252.3866892821293,7194.162607952016,13.700004589097075,864.5892033818182,50.59071784488654,1636.0782231998935,318.50052064043416,43.605520381433124,223.33549566657703,190.14118291608193,1809.3285281207627,1536.1183861608365,46.05029,11.12473
1182693353803891325,271.0,5.602118820879701,135.5,Private room,Private room in rental unit,2,1.0,1.0,0.5,3,4.33,0.0,284,1,december,Trento,22205,680.9988413351274,5989.944447465669,244.73052718016328,481.79715670065366,167.3155330022494,1410.5849039017485,102.88724547888165,54.820803595237415,38.72267876665385,104.08105915592238,218.3930857003359,244.7422401094203,46.06975253635579,11.124417632818222
1183292924864156717,360.0,5.886104031450156,60.0,Entire home/apt,Entire rental unit,6,3.0,4.0,3.0,1,5.0,1.0,221,2,december,Bocenago,22018,5005.599232407638,14149.142973960665,486.6229673589765,21896.15562274161,445.94419162271635,1030.9869757832048,158.07469379440025,170.87124760592553,36.47149587263872,2627.8473756434014,10421.501379084317,2390.3934287282545,46.1187331,10.7587852
1183464834066257699,84.0,4.430816798843313,21.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,1,5.0,1.0,52,1,december,Castel Ivano,22240,9610.665699210034,14237.887867090936,129.69146434180936,825.7712889025589,90.65144179370724,1444.9660865603191,730.957046264997,722.0313022924952,540.2037006417802,774.8132641433882,597.503151070646,541.7062645708575,46.05715,11.5208
1183467451995394308,75.0,4.31748811353631,37.5,Private room,Private room in rental unit,2,1.0,1.0,1.0,14,4.86,1.0,28,1,december,Castel Ivano,22240,9610.665699210034,14237.887867090936,129.69146434180936,825.7712889025589,90.65144179370724,1444.9660865603191,730.957046264997,722.0313022924952,540.2037006417802,774.8132641433882,597.503151070646,541.7062645708575,46.05715,11.5208
1188876102604784055,209.0,5.342334251964811,34.833333333333336,Entire home/apt,Entire rental unit,6,2.0,4.0,1.0,1,5.0,0.0,205,1,december,Canazei,22039,645.917706846646,34959.198703278555,2943.4051814042923,50266.012792962036,267.08067629514966,1584.6943969385204,1173.813184193985,228.919121736869,94.20653989809324,3067.084089295554,30164.4508307011,4689.412719099118,46.458043,11.798816
1188974313077531464,107.0,4.672828834461906,26.75,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,1,5.0,0.0,121,2,december,Predaia,22230,4849.085614167593,13690.220866900616,760.3032049376624,2001.1817014089825,114.9781174802069,3340.7439997353067,409.5077192210339,1955.9730440623205,383.45838412458204,360.3420483146959,1833.6154907539433,418.34700197915464,46.3465315394269,11.085639157672109
1189016505219778458,111.0,4.709530201312334,27.75,Entire home/apt,Entire chalet,4,1.0,2.0,1.0,4,5.0,0.0,364,1,december,Frassilongo,22090,3949.191364528327,5802.298273834265,84.05280566599824,5863.184847633695,51.800067090124976,2155.693778416516,1209.1280036114624,1621.481483577626,1978.8857790522034,2034.4784258473157,5001.621380422904,915.5548704687005,46.08991082215197,11.297291924471784
1189757397103671814,100.0,4.605170185988092,16.666666666666668,Entire home/apt,Entire home,6,2.0,6.0,2.0,2,5.0,0.0,72,2,december,Castello-Molina di Fiemme,22047,2347.055937707963,17805.895446628656,88.44260295944568,25040.213686155126,147.83477033488177,6281.490336073128,88.80944066473722,382.1930539175007,685.1806554111548,140.27850163529985,17693.99458043205,2135.8574791793762,46.28237,11.43455
1190342555479781241,130.0,4.867534450455582,32.5,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,1,5.0,0.0,301,1,december,Moena,22118,44.16325351528352,26517.30311686878,2162.133720518973,41817.01687203874,284.7082411618135,5994.566170826397,8242.21858506284,329.9306324303535,1077.5095707691348,9095.915894196634,21802.124990834935,8681.706859694836,46.3785112,11.7814423
